model,tts_backend,word_count_low,word_count_high,row_count,conversion_time_s_mean,conversion_time_s_var,conversion_time_s_std,conversion_time_s_min,conversion_time_s_max,audio_duration_s_mean,audio_duration_s_var,audio_duration_s_std,audio_duration_s_min,audio_duration_s_max,real_time_factor_mean,real_time_factor_var,real_time_factor_std,real_time_factor_min,real_time_factor_max
hexgrad/Kokoro-82M,kokoro,40,40,146,0.0803010629447685,0.0010065179176184224,0.031725666543327695,0.055492598563432693,0.2140192436054349,17.269318181818182,8.046085141184573,2.8365622047091748,12.65,29.025,231.60253497675345,1323.96889247576,36.386383338767814,115.96239551874082,276.8703633564725
hexgrad/Kokoro-82M,kokoro,41,41,120,0.07405884839007976,0.00028635517324561015,0.016922032184274148,0.059020635671913624,0.1417613225057721,17.00023148148148,5.3482927704903975,2.312637621956885,13.375,21.8,234.00865043069302,1124.9726780245808,33.54061236806181,131.73550916357746,275.96072131849957
hexgrad/Kokoro-82M,kokoro,42,42,124,0.07635998751668792,0.00033788465250561713,0.018381639004877045,0.05849138740450144,0.13513523899018764,17.888392857142858,5.020211256377551,2.24058279391268,14.1,23.525,243.14591197313808,824.8463452272738,28.72013832186875,151.39423362220504,279.8460741580621
hexgrad/Kokoro-82M,kokoro,43,43,96,0.07888025952892941,0.00024448931891763196,0.015636154224029385,0.059637634083628654,0.1362003032118082,18.593313953488373,6.068857913061114,2.4635052086531326,13.8,22.625,240.02014061985255,1181.1088178999526,34.367263753460975,156.32552969351318,276.64455051650845
hexgrad/Kokoro-82M,kokoro,44,44,72,0.07341758685652167,0.00010517300480152583,0.010255389061441102,0.06163028534501791,0.11456936597824097,17.5390625,4.67267333984375,2.161636727075979,14.575,22.4,240.4500709996066,674.4227912089274,25.969651349391032,179.78739927103322,276.58010147610514
hexgrad/Kokoro-82M,kokoro,45,45,67,0.07695562659655927,0.00026557359303576585,0.016296428843024655,0.0618565957993269,0.14201990142464638,18.281147540983607,4.240874092985757,2.0593382657994184,14.425,23.5,242.41069415547955,785.8524695700864,28.033060296194677,164.7212336151125,280.27544131317865
hexgrad/Kokoro-82M,kokoro,46,46,70,0.10139539912943879,0.0015938999193797446,0.0399236761756698,0.06505632307380438,0.23744601104408503,20.273790322580645,9.237448133454732,3.0393170504991303,15.1,27.2,217.6412994956159,2210.410965586159,47.01500787606186,99.07515353303732,279.59463066872934
hexgrad/Kokoro-82M,kokoro,47,47,60,0.0947061281616765,0.001061935116178741,0.03258734595174546,0.06543887034058571,0.18231617473065853,19.72962962962963,4.845302640603568,2.2012048156869835,15.975,25.625,221.82441359677483,2168.8062784558406,46.57044425873389,124.2347259285226,274.5222909881305
hexgrad/Kokoro-82M,kokoro,48,48,47,0.1074307530598585,0.0008137314983558207,0.02852597935839926,0.06983398552983999,0.16421601455658674,21.56918604651163,22.70083829096809,4.764539672514869,15.975,32.425,211.58940369805097,1754.1510549773773,41.88258653638022,139.37938230567494,267.77160233525393
hexgrad/Kokoro-82M,kokoro,49,49,30,0.08717148657888174,0.00034582330001825615,0.018596324906234998,0.06647065747529268,0.1421077372506261,19.889423076923077,6.226739090236688,2.49534348141427,16.625,25.375,231.861105237066,1071.075545495988,32.72729053093134,173.22749114872298,272.7831570734967
hexgrad/Kokoro-82M,kokoro,50,50,29,0.09404401791592439,0.0007177250135877238,0.026790390321675493,0.07065356243401766,0.16675684787333012,21.41759259259259,6.893093278463649,2.625470106183586,18.55,30.675,237.50803281737083,1412.7246020556943,37.58622888845986,145.07144137506006,278.35409059567866
hexgrad/Kokoro-82M,kokoro,51,51,37,0.12082908621452974,0.00336235688551665,0.057985833489884835,0.07257212232798338,0.29762184619903564,22.656060606060606,8.435039026629937,2.9043138650342075,18.5,29.0,212.9755058655291,3421.7392207079647,58.49563420211772,90.2991508964273,277.8636897475406
hexgrad/Kokoro-82M,kokoro,52,52,32,0.09262556669169239,0.0008132425705360684,0.028517408201589226,0.07142238784581423,0.19265463575720787,21.52410714285714,5.8762268813775504,2.4240930018003746,17.575,25.875,241.52335774248476,1640.6548867299252,40.504998293172726,142.74247744890368,282.52399402445405
hexgrad/Kokoro-82M,kokoro,53,53,37,0.1065340976259022,0.0008033689214683077,0.028343763361069533,0.07286697253584862,0.1703934008255601,22.23939393939394,7.37208448117539,2.715158279212354,17.95,29.75,219.39447530275456,2374.239091232572,48.72616433942417,141.78595242353612,275.5664647132848
hexgrad/Kokoro-82M,kokoro,54,54,28,0.12343137184731089,0.004911163566016707,0.07007969439157613,0.06982304621487856,0.34720910154283047,23.614423076923078,27.315392936390523,5.226413008593037,17.75,46.425,217.59338238039788,2514.3990432660985,50.14378369515107,125.70040298878244,277.09272145679853
hexgrad/Kokoro-82M,kokoro,55,55,9,0.14293934549722406,0.003495190698932524,0.05912013784602099,0.07193640526384115,0.27483154088258743,22.319444444444443,10.287191358024689,3.2073651737874638,18.05,27.9,173.1270722591598,2040.3436407255592,45.17016316912702,101.5167324332666,250.91606862753312
hexgrad/Kokoro-82M,kokoro,56,56,35,0.12104240471437093,0.002088798281940343,0.045703372763291145,0.07490219455212355,0.23486563470214605,24.779838709677417,6.102960457856399,2.470417061521475,19.4,28.925,221.56689058361806,2673.114139544577,51.70216764841274,123.15552267441066,284.3549574119225
hexgrad/Kokoro-82M,kokoro,57,57,29,0.14101329697640957,0.0029833221458801244,0.054619796281935404,0.086336400359869,0.3255336042493582,25.491666666666667,16.97115740740741,4.119606462686383,19.2,38.6,200.43185249966396,2840.9802750586286,53.30084685123332,127.54537647173497,287.7162646024746
hexgrad/Kokoro-82M,kokoro,58,58,21,0.13802139186545423,0.002650774931491543,0.051485676954775905,0.07886675838381052,0.27006098348647356,28.044736842105266,33.46918282548477,5.7852556404609095,20.775,37.1,216.0468219461458,2035.2927017917764,45.11421839943341,126.50793240631073,275.72598562277767
hexgrad/Kokoro-82M,kokoro,59,59,15,0.11202538880304648,0.0030536558749148955,0.05525989390973254,0.07434649486094713,0.2549023237079382,23.46153846153846,14.229674556213011,3.772224086160976,19.825,34.175,238.1804880894905,2647.450921409045,51.45338590811148,134.07096295896073,300.6194177923518
hexgrad/Kokoro-82M,kokoro,60,60,17,0.14195262491703034,0.003099698251195753,0.05567493377809939,0.07766736019402742,0.23256354220211506,29.486666666666668,82.39182222222222,9.076994118221197,19.375,50.95,225.81084861348737,2178.4952241794517,46.67435295940857,146.96548188957436,281.98600613489316
hexgrad/Kokoro-82M,kokoro,61,61,27,0.1462796539440751,0.003149941612390822,0.05612434064103401,0.08260261733084917,0.2527134772390127,25.326,11.244824000000003,3.35333028495554,19.525,35.825,197.80545646358,3937.3511010678535,62.748315523748154,95.5627703905925,284.7236413507525
hexgrad/Kokoro-82M,kokoro,62,62,17,0.16241052616387605,0.002213336850514828,0.04704611408516997,0.0882426043972373,0.22738339100033045,28.095000000000002,5.741766666666671,2.396198377986821,24.4,32.2,191.63023488840926,3381.7281842140815,58.15262835172699,116.323359782956,276.5104244901901
hexgrad/Kokoro-82M,kokoro,63,63,12,0.1295131066814065,0.004364838470537253,0.06606692417948071,0.08555677626281977,0.30316350888460875,26.692500000000003,11.526006249999998,3.3949972385850327,22.225,34.4,232.3142703561385,3014.884559746092,54.90796444730119,118.96508930205047,277.88564551527935
hexgrad/Kokoro-82M,kokoro,64,64,14,0.1646370797728499,0.0035517675674307313,0.05959670768952536,0.08666397910565138,0.30898689199239016,30.506249999999998,29.516367187499995,5.4328967584061445,24.05,40.9,198.76656763110964,2087.491947164566,45.68907907984759,126.61109734114827,270.29684352991416
hexgrad/Kokoro-82M,kokoro,65,65,6,0.16446314348528782,0.002505970432074032,0.05005966871718222,0.11373316776007414,0.2304769977927208,31.49166666666667,8.207430555555565,2.8648613501451625,25.65,33.7,205.60936485736906,2360.600150849534,48.58600776817884,143.5067287267685,264.874359813403
hexgrad/Kokoro-82M,kokoro,66,66,14,0.2171303074962149,0.017461034362813137,0.13214020721496217,0.12305447272956371,0.5828060805797577,37.03958333333333,510.70733940972224,22.598834912661367,23.525,111.45,191.81617575681386,1524.206341113658,39.041085296308786,103.26289051942146,228.354153869362
hexgrad/Kokoro-82M,kokoro,67,67,9,0.14206465892493725,0.0027343446657206506,0.05229096160638711,0.08609675243496895,0.22306028008460999,28.666666666666668,26.79902777777777,5.17677774081308,23.05,38.3,220.159321985595,2956.7202502275823,54.3757321810712,133.48295566864246,280.06068511122396
hexgrad/Kokoro-82M,kokoro,68,68,7,0.21239154706043856,0.006674825365395485,0.08169960443842728,0.07834183424711227,0.33772098552435637,29.214285714285715,22.882117346938774,4.783525618927819,20.575,37.775,157.82638523402957,3124.7105714660397,55.899110650045586,111.17369144233551,262.63107313904135
hexgrad/Kokoro-82M,kokoro,69,69,3,0.14218067222585282,0.0017785141762496767,0.042172433843088504,0.08253984432667494,0.17200108617544174,24.025000000000002,2.644999999999999,1.626345596729059,21.725,25.175,185.31230813617586,3033.7303520122914,55.079309654463636,146.36535477643093,263.2062148556657
hexgrad/Kokoro-82M,kokoro,70,70,9,0.1607967579944266,0.00663143120622724,0.08143359998322093,0.09880343172699213,0.37641064543277025,27.552777777777777,4.418256172839507,2.101964836251907,25.575,32.625,196.7473269170433,3179.0809582562924,56.38333936772717,86.67395674341275,280.60766225821084
hexgrad/Kokoro-82M,kokoro,71,71,10,0.17286171969026326,0.004453173972250964,0.0667321060079102,0.10107879713177681,0.34428387228399515,35.3125,48.78628125000001,6.984717692935056,23.45,49.95,216.41010172708235,1358.8526893865203,36.86261913356836,145.08376378082826,275.905512988733
hexgrad/Kokoro-82M,kokoro,72,72,8,0.23641776212025434,0.001384040680458643,0.037202697220210294,0.14569394942373037,0.2745432611554861,31.571875,20.304599609374993,4.506062539443388,25.05,40.425,137.88419030655143,1065.2270598844623,32.63781640803291,91.24245080564214,205.2247201634987
hexgrad/Kokoro-82M,kokoro,73,73,5,0.14503273405134678,0.0007774249747480122,0.027882341629569284,0.11033029016107321,0.19250841531902552,29.514999999999997,7.756650000000001,2.785076300570597,25.65,32.875,209.1969382343244,1185.3775420908178,34.429312251202724,163.81750796143677,242.90700188383616
hexgrad/Kokoro-82M,kokoro,74,74,6,0.18595176795497537,0.011323506794421455,0.10641196734588387,0.11118536535650492,0.41915879119187593,33.025,32.239583333333336,5.677991135369386,24.675,40.475,210.9591735767598,4707.764557594628,68.61315149149344,89.9420477208655,273.4719467087763
hexgrad/Kokoro-82M,kokoro,75,75,6,0.13777179876342416,0.0012089423327360386,0.03476984804016317,0.0929883923381567,0.18534306716173887,30.625,33.52208333333335,5.789825846546107,24.55,42.45,228.97029498816468,1393.3515150585165,37.32762402107207,167.24221637173108,278.52938790266876
hexgrad/Kokoro-82M,kokoro,76,76,5,0.26314190998673437,0.028379778899310315,0.1684629897019233,0.09743521176278591,0.46558118518441916,34.765,66.47089999999999,8.152968784436746,28.05,44.75,182.47872727263706,7383.374264934223,85.92656320913936,96.1164270035403,287.88360483364113
hexgrad/Kokoro-82M,kokoro,77,77,10,0.25628710985183717,0.008241958145954686,0.09078523088010894,0.10001159086823463,0.35930128395557404,37.57,56.88359999999999,7.542121717394913,27.75,48.525,167.7693552986354,3910.4190537352474,62.533343535551076,96.57633175697335,277.4678390683801
hexgrad/Kokoro-82M,kokoro,78,78,6,0.13362031864623228,0.0020632726951494034,0.04542326160844687,0.09382482245564461,0.20986972376704216,30.133333333333336,16.403888888888883,4.050171464134436,25.85,36.8,241.81070849804107,2441.539767883475,49.41193952764327,147.9489248981233,278.76361796312915
hexgrad/Kokoro-82M,kokoro,79,79,19,0.1972769911894027,0.00603766863643986,0.07770243648972573,0.09920635353773832,0.3279809048399329,34.904411764705884,27.839943771626295,5.2763570549789645,27.175,39.625,200.34903172366757,2863.138266238104,53.50830090965423,118.90936156491632,280.01805304855543
hexgrad/Kokoro-82M,kokoro,80,80,3,0.2581325226152937,0.008044714028409714,0.08969232981927559,0.1341441161930561,0.3433048911392689,35.475,44.97041666666667,6.705998558504667,28.675,44.6,160.28099381863703,4511.475553654132,67.16751859086453,83.52633690956469,247.12228117625028
hexgrad/Kokoro-82M,kokoro,81,81,9,0.29824928991082644,0.025396209894652282,0.1593618834434768,0.10588922444730997,0.583108059130609,39.519444444444446,100.7678858024691,10.038320865686108,28.975,54.275,161.02582813221113,4018.5814219261356,63.39228203753305,93.07880271955402,273.63501953324663
hexgrad/Kokoro-82M,kokoro,82,82,2,0.12357854563742876,0.0,0.0,0.12357854563742876,0.12357854563742876,31.075,0.0,0.0,31.075,31.075,251.45950569099577,0.0,0.0,251.45950569099577,251.45950569099577
hexgrad/Kokoro-82M,kokoro,83,83,3,0.2175329579040408,0.0009569044535381483,0.030933872268730733,0.1738281762227416,0.24105139914900064,37.666666666666664,11.97263888888888,3.4601501251952755,34.225,42.4,179.59759348278348,2076.625624828597,45.57000795291347,143.97232466585305,243.91902924684135
hexgrad/Kokoro-82M,kokoro,84,84,3,0.20592415239661932,0.000829014858183611,0.028792618119643287,0.1789685394614935,0.24583240505307913,40.10833333333333,18.406805555555565,4.29031532122705,34.05,43.425,201.06763661499,2027.4284691439602,45.026974905538125,138.50899759390165,242.64041116200332
hexgrad/Kokoro-82M,kokoro,85,85,3,0.3185640359297395,0.004496713034763821,0.06705753525714929,0.2238344168290496,0.3697751425206661,43.14166666666667,89.3176388888889,9.450800965467895,35.05,56.4,137.9978302546634,551.1677180317761,23.47696143098114,104.87939881019955,156.58896650718796
hexgrad/Kokoro-82M,kokoro,86,86,8,0.265565782552585,0.019527309752806105,0.13974015082575983,0.14071855321526527,0.5465402603149414,53.159375,602.131708984375,24.53837217470578,29.85,103.2,208.44059195637598,878.881373245426,29.64593350268171,156.89684910126695,241.7845714884094
hexgrad/Kokoro-82M,kokoro,87,87,9,0.2145046948765715,0.003694329355201574,0.06078099501654752,0.13602298218756914,0.31357419211417437,40.419444444444444,22.600524691358014,4.754000914109926,33.525,45.05,205.30050139470617,3956.511318018097,62.90080538449485,124.28957160797457,276.62745410379694
hexgrad/Kokoro-82M,kokoro,88,88,2,0.21073913387954235,0.0015497069860223624,0.03936631791293621,0.17137281596660614,0.25010545179247856,41.625,7.839999999999984,2.799999999999997,38.825,44.425,202.08896361458426,598.4817742626494,24.463887145395546,177.6250764691887,226.5528507599798
hexgrad/Kokoro-82M,kokoro,89,89,6,0.34024749090895057,0.005342590447821131,0.07309302598621246,0.21070332825183868,0.4637985872104764,79.625,306.62187499999993,17.51062177651039,42.75,90.225,236.45129292055753,1674.1665878270853,40.91658084233194,159.76762768010045,264.01205580604284
hexgrad/Kokoro-82M,kokoro,90,90,3,0.3318456852187713,0.008720639711794102,0.09338436545693343,0.20153043698519468,0.4155616397038102,58.31666666666666,331.9959722222223,18.220756631441578,44.825,84.075,182.14056276025613,1894.9876605068114,43.53145598882274,121.68215344185583,222.42297823873147
hexgrad/Kokoro-82M,kokoro,91,91,7,0.41142863248075756,0.07199792018754109,0.26832428177028833,0.2462784582749009,1.0623215762898326,59.471428571428575,1440.507219387755,37.95401453585318,30.525,149.725,144.19223635896992,190.06908009406789,13.786554322747504,123.94506695314531,157.43344377819633
hexgrad/Kokoro-82M,kokoro,92,92,2,0.2829022197984159,0.0013180012652356315,0.036304287146776915,0.24659793265163898,0.3192065069451928,50.087500000000006,67.85640625,8.2375,41.85,58.325,176.21407913351925,42.310174918581815,6.504627192897516,169.70945194062173,182.71870632641676
hexgrad/Kokoro-82M,kokoro,93,93,3,0.3111409703269601,0.006852790005798555,0.08278158011175285,0.20154343824833632,0.40158339962363243,42.475,39.139999999999986,6.25619692784682,34.575,49.875,147.36804951504675,2232.3491254452433,47.24774201425126,104.67881036114915,213.22946742154602
hexgrad/Kokoro-82M,kokoro,94,94,5,0.3075517011806369,0.006371943829015107,0.07982445633397767,0.2482208563014865,0.46246340312063694,42.410000000000004,42.9969,6.557202147257624,36.075,53.625,144.99082111850626,1421.6303583090444,37.704513765715696,98.71051350649657,207.86255757591488
hexgrad/Kokoro-82M,kokoro,95,95,1,0.48993023205548525,0.0,0.0,0.48993023205548525,0.48993023205548525,69.25,0.0,0.0,69.25,69.25,141.34665605236083,0.0,0.0,141.34665605236083,141.34665605236083
hexgrad/Kokoro-82M,kokoro,96,96,4,0.2353674746118486,0.0011928525880485106,0.03453769807107171,0.19536653626710176,0.26966925896704197,46.1125,46.07015624999997,6.787499999999998,39.325,52.9,195.95316584136037,15.436664878148814,3.9289521348762717,190.19190686581663,201.28831043119658
hexgrad/Kokoro-82M,kokoro,98,98,1,0.15066995937377214,0.0,0.0,0.15066995937377214,0.15066995937377214,35.25,0.0,0.0,35.25,35.25,233.95506407852753,0.0,0.0,233.95506407852753,233.95506407852753
hexgrad/Kokoro-82M,kokoro,99,99,1,0.3657916262745857,0.0,0.0,0.3657916262745857,0.3657916262745857,58.6,0.0,0.0,58.6,58.6,160.20049610433463,0.0,0.0,160.20049610433463,160.20049610433463
hexgrad/Kokoro-82M,kokoro,100,100,6,0.2453795502272745,0.004118094861942706,0.06417238395090762,0.14755628071725368,0.3267308250069618,41.69583333333333,37.566961805555565,6.129189326946555,35.15,51.975,178.05118287739958,1495.8755547224334,38.6765504501427,135.58030346828815,259.0536967602652
hexgrad/Kokoro-82M,kokoro,101,101,1,0.122761863283813,0.0,0.0,0.122761863283813,0.122761863283813,30.075,0.0,0.0,30.075,30.075,244.98650635881637,0.0,0.0,244.98650635881637,244.98650635881637
hexgrad/Kokoro-82M,kokoro,103,103,7,0.3067486566890563,0.012208054642822628,0.11049006581056338,0.15147182159125805,0.42905295360833406,44.31785714285714,29.135663265306118,5.397746128274848,39.1,53.5,169.50836210777112,4986.624197222761,70.61603357044886,93.40338916902768,262.05422978004015
hexgrad/Kokoro-82M,kokoro,104,104,2,0.23380198329687119,0.003606935121529573,0.06005776487290859,0.1737442184239626,0.2938597481697798,56.5625,46.41015625,6.8125,49.75,63.375,251.00228485912862,1248.7868558386633,35.33817844539618,215.66410641373244,286.3404633045248
hexgrad/Kokoro-82M,kokoro,105,105,1,0.2078136559575796,0.0,0.0,0.2078136559575796,0.2078136559575796,54.325,0.0,0.0,54.325,54.325,261.4120797292032,0.0,0.0,261.4120797292032,261.4120797292032
hexgrad/Kokoro-82M,kokoro,106,106,1,0.23440710920840502,0.0,0.0,0.23440710920840502,0.23440710920840502,43.975,0.0,0.0,43.975,43.975,187.60096546774534,0.0,0.0,187.60096546774534,187.60096546774534
hexgrad/Kokoro-82M,kokoro,108,108,2,0.2721806042827666,0.011110411053252452,0.10540593462064862,0.16677466966211796,0.3775865389034152,45.1875,101.25390625,10.0625,35.125,55.25,178.46879545345934,1033.283229679017,32.14472320115725,146.3240722523021,210.6135186546166
hexgrad/Kokoro-82M,kokoro,109,109,4,0.5294795467052609,0.015567567446570263,0.12477005829352755,0.40248967055231333,0.6542396424338222,73.975,156.24999999999991,12.499999999999996,61.475,86.475,153.81852708700845,3583.252535540444,59.86027510411595,93.96404010510314,214.85023424659656
hexgrad/Kokoro-82M,kokoro,110,110,4,0.6669964345637709,0.0055864555754788665,0.0747425954558635,0.6209944607689977,0.7964188326150179,62.60625,111.73167968749998,10.570320699368585,53.8,80.675,93.34187875801574,27.261468182739314,5.221251591595574,86.63523332136926,101.29720279856517
hexgrad/Kokoro-82M,kokoro,111,111,3,0.5633913716301322,0.0023244142125660745,0.04821217908958352,0.49520905409008265,0.597482530400157,56.6,2.0,1.4142135623730951,55.6,58.6,101.48269681759717,141.98088849928735,11.915573360073251,93.0571140929636,118.33386226686432
hexgrad/Kokoro-82M,kokoro,112,112,3,0.36958415992558,0.04377478680774983,0.2092242500470484,0.22164027392864227,0.6654719319194555,62.57500000000001,195.03125,13.965358928434314,52.7,82.325,199.75151404057888,2891.2167989128843,53.770036255454436,123.70919951882222,237.77267130145725
hexgrad/Kokoro-82M,kokoro,113,113,1,0.3662725733593106,0.0,0.0,0.3662725733593106,0.3662725733593106,62.675,0.0,0.0,62.675,62.675,171.11573335991034,0.0,0.0,171.11573335991034,171.11573335991034
hexgrad/Kokoro-82M,kokoro,114,114,2,0.31569586507976055,0.0045250977170479025,0.0672688465565443,0.24842701852321625,0.38296471163630486,56.925,26.780625000000008,5.175000000000001,51.75,62.1,185.2333040088563,532.5650673188251,23.077371326015992,162.1559326828403,208.3106753348723
hexgrad/Kokoro-82M,kokoro,115,115,3,0.37000592953215045,0.012766629293494796,0.11298950966127252,0.21021463256329298,0.44990157801657915,58.10833333333333,160.8022222222223,12.680781609278755,40.175,67.075,163.0968401904215,392.4860480039486,19.81126063641455,149.08816345055862,191.11419367014716
hexgrad/Kokoro-82M,kokoro,117,117,3,0.327396004460752,0.003103265488845779,0.05570696086527947,0.24861446488648653,0.36678677424788475,58.925000000000004,7.8012499999999925,2.793071785686861,54.975,60.9,184.3995169756869,674.3992313782167,25.96919774229109,166.03652115013853,221.12550862678376
hexgrad/Kokoro-82M,kokoro,118,118,2,0.33967073168605566,0.0002487569226714559,0.015772029757499695,0.32389870192855597,0.35544276144355536,54.349999999999994,206.6406249999999,14.374999999999996,39.975,68.725,162.32295035191666,2485.7787897311973,49.85758507720964,112.46536527470703,212.1805354291263
hexgrad/Kokoro-82M,kokoro,119,119,4,0.3800874100998044,0.02416503251622115,0.15545106148309554,0.1970155406743288,0.5966089786961675,54.95,145.15906250000003,12.04819747929125,37.65,71.075,159.3186019221896,1421.3550939533113,37.70086330514609,98.47320790979809,191.10167589386418
hexgrad/Kokoro-82M,kokoro,120,120,2,0.5833571995608509,0.006065225821300559,0.07787955971434712,0.5054776398465037,0.661236759275198,75.7375,31.500156249999968,5.612499999999997,70.125,81.35,130.8786051488447,61.64710456371806,7.85156701326035,123.02703813558435,138.73017216210505
hexgrad/Kokoro-82M,kokoro,121,121,4,0.5686668292619288,0.03764647678201711,0.19402700013662302,0.42795584723353386,0.9033047035336494,61.5625,136.39890624999995,11.678994231097127,41.6,71.3,114.70938052673847,751.4336674601922,27.412290445349367,78.93239094303462,141.3494208078925
hexgrad/Kokoro-82M,kokoro,122,122,1,0.7027408936992288,0.0,0.0,0.7027408936992288,0.7027408936992288,64.925,0.0,0.0,64.925,64.925,92.3882480472066,0.0,0.0,92.3882480472066,92.3882480472066
hexgrad/Kokoro-82M,kokoro,123,123,3,0.2945583201944828,0.0011448321826681707,0.03383536881235626,0.24670788273215294,0.31848353892564774,62.1,136.95125000000004,11.702617228637363,45.55,70.375,208.85646002885952,293.42890534234795,17.129766645881315,184.6313117179679,220.96903418430534
hexgrad/Kokoro-82M,kokoro,125,125,1,0.47686229925602674,0.0,0.0,0.47686229925602674,0.47686229925602674,70.275,0.0,0.0,70.275,70.275,147.36958679610242,0.0,0.0,147.36958679610242,147.36958679610242
hexgrad/Kokoro-82M,kokoro,126,126,1,0.4672334585338831,0.0,0.0,0.4672334585338831,0.4672334585338831,43.575,0.0,0.0,43.575,43.575,93.26172859437892,0.0,0.0,93.26172859437892,93.26172859437892
hexgrad/Kokoro-82M,kokoro,127,127,1,0.5720612173900008,0.0,0.0,0.5720612173900008,0.5720612173900008,75.8,0.0,0.0,75.8,75.8,132.5033015624333,0.0,0.0,132.5033015624333,132.5033015624333
hexgrad/Kokoro-82M,kokoro,128,128,2,0.38309356290847063,0.0035131623229256587,0.05927193537354469,0.32382162753492594,0.4423654982820153,63.162499999999994,242.1914062499999,15.562499999999996,47.6,78.725,162.47910180071227,239.77272352386268,15.484596330672062,146.99450547004022,177.96369813138435
hexgrad/Kokoro-82M,kokoro,130,130,1,0.2911023059859872,0.0,0.0,0.2911023059859872,0.2911023059859872,54.725,0.0,0.0,54.725,54.725,187.99232735255043,0.0,0.0,187.99232735255043,187.99232735255043
hexgrad/Kokoro-82M,kokoro,131,131,2,0.4350706022232771,0.02086706347072622,0.14445436466485262,0.2906162375584245,0.5795249668881297,85.6125,1182.50015625,34.387499999999996,51.225,120.0,191.66476124656913,237.20257768206858,15.401382330234796,176.26337891633432,207.0661435768039
hexgrad/Kokoro-82M,kokoro,132,132,2,0.34675712836906314,0.03623555170055586,0.19035638077184558,0.15640074759721756,0.5371135091409087,48.3875,61.426406250000035,7.837500000000002,40.55,56.225,181.97489098753795,5974.512300440741,77.2949694381254,104.67992154941254,259.26986042566335
hexgrad/Kokoro-82M,kokoro,134,134,6,0.47731514864911634,0.0012737773276887527,0.03569001719933394,0.43619792629033327,0.5125104319304228,75.80833333333334,169.16805555555555,13.006462069123776,46.725,81.625,159.16309710582945,787.7787118161972,28.06739588590643,102.92672193909921,187.12835408041443
hexgrad/Kokoro-82M,kokoro,136,136,1,0.5294768316671252,0.0,0.0,0.5294768316671252,0.5294768316671252,58.55,0.0,0.0,58.55,58.55,110.58085358645036,0.0,0.0,110.58085358645036,110.58085358645036
hexgrad/Kokoro-82M,kokoro,137,137,2,0.5956789357587695,0.0,0.0,0.5956789357587695,0.5956789357587695,63.775,0.0,0.0,63.775,63.775,107.06270806565298,0.0,0.0,107.06270806565298,107.06270806565298
hexgrad/Kokoro-82M,kokoro,144,144,3,0.6356142302975059,0.0,0.0,0.6356142302975059,0.6356142302975059,73.175,0.0,0.0,73.175,73.175,115.12486113746962,0.0,0.0,115.12486113746962,115.12486113746962
hexgrad/Kokoro-82M,kokoro,148,148,1,0.5264441454783082,0.0,0.0,0.5264441454783082,0.5264441454783082,81.95,0.0,0.0,81.95,81.95,155.66703648217643,0.0,0.0,155.66703648217643,155.66703648217643
hexgrad/Kokoro-82M,kokoro,150,150,2,0.2635956462472677,0.0,0.0,0.2635956462472677,0.2635956462472677,62.25,0.0,0.0,62.25,62.25,236.15716301173637,0.0,0.0,236.15716301173637,236.15716301173637
hexgrad/Kokoro-82M,kokoro,152,152,1,0.3996579172089696,0.0,0.0,0.3996579172089696,0.3996579172089696,56.3,0.0,0.0,56.3,56.3,140.8704734117962,0.0,0.0,140.8704734117962,140.8704734117962
hexgrad/Kokoro-82M,kokoro,156,156,2,0.17697797156870365,0.0,0.0,0.17697797156870365,0.17697797156870365,46.625,0.0,0.0,46.625,46.625,263.45086671930784,0.0,0.0,263.45086671930784,263.45086671930784
hexgrad/Kokoro-82M,kokoro,158,158,3,0.628792179748416,0.1342671090143167,0.36642476583101846,0.20826997980475426,1.1012964360415936,76.89999999999999,270.71374999999995,16.453381111491947,58.175,98.225,165.7757216203536,6708.3572390672925,81.90456177202398,89.19033675715106,279.32494185929727
hexgrad/Kokoro-82M,kokoro,159,159,2,2.673564159311354,0.0,0.0,2.673564159311354,2.673564159311354,437.475,0.0,0.0,437.475,437.475,163.6298865229713,0.0,0.0,163.6298865229713,163.6298865229713
hexgrad/Kokoro-82M,kokoro,162,162,2,0.6702146138995886,0.0,0.0,0.6702146138995886,0.6702146138995886,77.6,0.0,0.0,77.6,77.6,115.78380773956984,0.0,0.0,115.78380773956984,115.78380773956984
hexgrad/Kokoro-82M,kokoro,163,163,1,0.4602348133921623,0.0,0.0,0.4602348133921623,0.4602348133921623,85.225,0.0,0.0,85.225,85.225,185.17721284891255,0.0,0.0,185.17721284891255,185.17721284891255
hexgrad/Kokoro-82M,kokoro,165,165,1,0.41762520745396614,0.0,0.0,0.41762520745396614,0.41762520745396614,61.3,0.0,0.0,61.3,61.3,146.78232756521757,0.0,0.0,146.78232756521757,146.78232756521757
hexgrad/Kokoro-82M,kokoro,166,166,1,0.23699935991317034,0.0,0.0,0.23699935991317034,0.23699935991317034,58.525,0.0,0.0,58.525,58.525,246.94159520701598,0.0,0.0,246.94159520701598,246.94159520701598
hexgrad/Kokoro-82M,kokoro,167,167,2,0.8496639654040337,0.0,0.0,0.8496639654040337,0.8496639654040337,107.325,0.0,0.0,107.325,107.325,126.31464245863909,0.0,0.0,126.31464245863909,126.31464245863909
