model,consume_profile_label,policy,policy_label,lambda_req_s,threshold_key,threshold_label,threshold_value,threshold_mode,selection_rank,mean_admitted_inflight_requests,selected_max_num_seqs,unit_deadline_miss_rate,valid_consumable_unit_count,violated_unit_count,run_count
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,16.0,conservative,Conservative (<0.5%),0.005,lt,2,769.7489664522387,128,0.0,8965.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,conservative,Conservative (<0.5%),0.005,lt,1,919.0528996295851,256,0.0,11515.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,conservative,Conservative (<0.5%),0.005,lt,2,753.511670667992,128,0.0,10332.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,conservative,Conservative (<0.5%),0.005,lt,1,920.1391191164971,256,0.0,11406.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,conservative,Conservative (<0.5%),0.005,lt,2,762.2043422199978,128,0.0,9680.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,conservative,Conservative (<0.5%),0.005,lt,1,889.8310287347682,256,0.0,11513.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,conservative,Conservative (<0.5%),0.005,lt,2,765.9927777330339,128,0.0,9034.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,conservative,Conservative (<0.5%),0.005,lt,1,911.5955606680405,256,0.0,11403.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,conservative,Conservative (<0.5%),0.005,lt,2,733.4249811215019,128,0.0,10382.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,8.0,relaxed,Relaxed (<1%),0.01,lt,1,255.9912107477844,256,8.87154009936125e-05,22544.0,2.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,8.0,relaxed,Relaxed (<1%),0.01,lt,2,127.99911828652755,128,0.0,22843.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,16.0,relaxed,Relaxed (<1%),0.01,lt,1,255.98182586828688,256,0.0001286008230452675,23328.0,3.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,16.0,relaxed,Relaxed (<1%),0.01,lt,2,127.99772540354303,128,0.0,22878.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,24.0,relaxed,Relaxed (<1%),0.01,lt,1,255.99230593881484,256,4.366240230537484e-05,22903.0,1.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,24.0,relaxed,Relaxed (<1%),0.01,lt,2,127.99886560977176,128,0.0,23000.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,32.0,relaxed,Relaxed (<1%),0.01,lt,1,255.99740429896613,256,4.3840420868040336e-05,22810.0,1.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,32.0,relaxed,Relaxed (<1%),0.01,lt,2,128.0,128,0.0,23140.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,40.0,relaxed,Relaxed (<1%),0.01,lt,1,255.9935291450918,256,8.6210612526402e-05,23199.0,2.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,40.0,relaxed,Relaxed (<1%),0.01,lt,2,127.9966698205535,128,0.0,23142.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,48.0,relaxed,Relaxed (<1%),0.01,lt,1,255.98452676850994,256,4.381928925112835e-05,22821.0,1.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,48.0,relaxed,Relaxed (<1%),0.01,lt,2,127.99890198102455,128,0.0,23298.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,8.0,relaxed,Relaxed (<1%),0.01,lt,1,364.6835837410303,256,0.0,16302.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,8.0,relaxed,Relaxed (<1%),0.01,lt,2,348.4790400602147,128,0.0,13415.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,16.0,relaxed,Relaxed (<1%),0.01,lt,1,893.9358458257883,256,0.0,11016.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,16.0,relaxed,Relaxed (<1%),0.01,lt,2,769.7489664522387,128,0.0,8965.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,relaxed,Relaxed (<1%),0.01,lt,1,919.0528996295851,256,0.0,11515.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,relaxed,Relaxed (<1%),0.01,lt,2,753.511670667992,128,0.0,10332.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,relaxed,Relaxed (<1%),0.01,lt,1,920.1391191164971,256,0.0,11406.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,relaxed,Relaxed (<1%),0.01,lt,2,762.2043422199978,128,0.0,9680.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,relaxed,Relaxed (<1%),0.01,lt,1,889.8310287347682,256,0.0,11513.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,relaxed,Relaxed (<1%),0.01,lt,2,765.9927777330339,128,0.0,9034.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,relaxed,Relaxed (<1%),0.01,lt,1,911.5955606680405,256,0.0,11403.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,relaxed,Relaxed (<1%),0.01,lt,2,733.4249811215019,128,0.0,10382.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,8.0,strict,Strict (=0),0.0,eq,1,127.99911828652755,128,0.0,22843.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,16.0,strict,Strict (=0),0.0,eq,1,127.99772540354303,128,0.0,22878.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,24.0,strict,Strict (=0),0.0,eq,1,127.99886560977176,128,0.0,23000.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,32.0,strict,Strict (=0),0.0,eq,1,128.0,128,0.0,23140.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,40.0,strict,Strict (=0),0.0,eq,1,127.9966698205535,128,0.0,23142.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),baseline,Baseline,48.0,strict,Strict (=0),0.0,eq,1,127.99890198102455,128,0.0,23298.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,8.0,strict,Strict (=0),0.0,eq,1,364.6835837410303,256,0.0,16302.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,8.0,strict,Strict (=0),0.0,eq,2,348.4790400602147,128,0.0,13415.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,16.0,strict,Strict (=0),0.0,eq,1,893.9358458257883,256,0.0,11016.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,16.0,strict,Strict (=0),0.0,eq,2,769.7489664522387,128,0.0,8965.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,strict,Strict (=0),0.0,eq,1,919.0528996295851,256,0.0,11515.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,24.0,strict,Strict (=0),0.0,eq,2,753.511670667992,128,0.0,10332.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,strict,Strict (=0),0.0,eq,1,920.1391191164971,256,0.0,11406.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,32.0,strict,Strict (=0),0.0,eq,2,762.2043422199978,128,0.0,9680.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,strict,Strict (=0),0.0,eq,1,889.8310287347682,256,0.0,11513.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,40.0,strict,Strict (=0),0.0,eq,2,765.9927777330339,128,0.0,9034.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,strict,Strict (=0),0.0,eq,1,911.5955606680405,256,0.0,11403.0,0.0,1
Qwen/Qwen3.5-9B,TTS (Supertonic-3),sslo,ProgressServe,48.0,strict,Strict (=0),0.0,eq,2,733.4249811215019,128,0.0,10382.0,0.0,1
